xls,site_name,proxy,age,age_uncertainty_older,age_uncertainty_younger,co2,co2_uncertainty_higher,co2_uncertainty_lower,,reference,doi,co2_as_published,proxy_category,category_reason,co2_superseded,co2_recalculated,co2_revised_reason,age_as_published,age_quarantined,age_superseded,age_recalculated,age_revised_reason,modern_latitude,modern_longitude
phytoplankton_jasper_1990_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,65.9,4,4,150,515.72,113.78,,"Jasper, John P., and J. M. Hayes. ""A carbon isotope record of CO2 levels during the late Quaternary."" Nature 347.6292 (1990): 462.",Jasper 1990,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_jasper_1990_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,80.2,4,4,149.11,521.07,114.21,,"Jasper, John P., and J. M. Hayes. ""A carbon isotope record of CO2 levels during the late Quaternary."" Nature 347.6292 (1990): 462.",Jasper 1990,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_jasper_1990_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,81.5,4,4,145.16,508.87,112.01,,"Jasper, John P., and J. M. Hayes. ""A carbon isotope record of CO2 levels during the late Quaternary."" Nature 347.6292 (1990): 462.",Jasper 1990,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_jasper_1990_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,93.9,4,4,156.05,547.64,119.1,,"Jasper, John P., and J. M. Hayes. ""A carbon isotope record of CO2 levels during the late Quaternary."" Nature 347.6292 (1990): 462.",Jasper 1990,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_jasper_1990_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,96,4,4,167.41,578.91,127.9,,"Jasper, John P., and J. M. Hayes. ""A carbon isotope record of CO2 levels during the late Quaternary."" Nature 347.6292 (1990): 462.",Jasper 1990,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,200,4,4,275.72,398.22,123.49,,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,250,4,4,178.34,208.92,71.36,,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,460,4,4,187.11,216.45,74.36,,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,900,4,4,144.15,476.99,109.19,,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1000,6,6,150.64,484.4,115.09,,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1200,6,6,212.01,262.42,87.54,,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1300,6,6,204.2,239.55,81.74,,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1500,6,6,226.28,271.82,92.99,,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1750,6,6,209.59,245.45,85.41,,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2110,6,6,186.1,200.57,73,,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2310,6,6,205.29,242.31,82.3,,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2590,6,6,190.31,211.35,75.09,,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,210,4,4,298.78,255.6,170.37,,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,450,4,4,291.85,251.93,164.35,,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,680,4,4,300.17,255.01,169.26,,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,820,4,4,272.84,232.68,153.82,,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1080,6,6,269.12,229.68,154.6,,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1250,6,6,308.39,265.85,176.1,,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1560,6,6,300.27,252.68,171.53,,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1600,6,6,301.46,261.96,172.87,,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1720,6,6,293.27,252.45,168.85,,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1830,6,6,300.13,250.79,172.79,,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1970,6,6,312.1,268.73,175.56,,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2000,6,6,280.55,234.69,161,,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2070,6,6,312.47,257.25,178.59,,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
